"","title","productPageLink","rating","numReviews","price","pricePerCount","hasSubscription","productDescription","firstPublished","ingredients","timePublished","salesRevenue","salesCount","rank","ingredientLength","descriptionLength"
"104","

Havasu Nutrition Extra Strength L Arginine - 1200mg Nitric Oxide Supplement for Muscle Growth, Vascularity and Energy - L-Citrulline & Essential Amino Acids to Support Physical Endurance, 60 Capsules

","https://www.amazon.com//Havasu-Nutrition-Extra-Strength-Arginine/dp/B01MS461VC/ref=sr_1_95?action=sign-out&captcha_verified=1&claim_type=EmailAddress&dchild=1&keywords=supplements&new_account=1&path=%2Fgp%2Fyourstore%2Fhome&qid=1618685534&signIn=1&sr=8-95&useRedirectOnSuccess=1","4.3","25655","21.19","0.71","1","



About this item



Nitric oxide in a nutshell; nitric oxide may sound like something a mad scientist would create, but it's actually a naturally occurring molecule your body needs; automatically, your body converts the amino acid arginine, found in our l-arginine and l-citrulline ingredient combination, into a benefit packed nitric oxide



A tiny molecule with a big job; we know just how important it is to take care of your vital organs, which is why our arginine supplement is specially formulated for better overall blood circulation; each nitric oxide molecule works to relax your blood vessels so that oxygen can flow more freely throughout your body



Say yes to nitric oxide; our customers can't get enough of our nitric oxide supplements, join them in saying yes to all-day energy, increased physical endurance, better post-workout muscle recovery, and overall improved blood circulation from head to toe



Muscle builder for men and women; with age and stress, we know it can be hard to get past your fitness plateau; our nitric oxide booster supplements can help give you the endurance you need to workout harder and longer, so that you can see improved muscle growth and vascularity quicker



Benefits beyond the gym; our nitrous oxide supplements for men and women, will provide you with all of the full-body benefits that increased oxygen has to offer; our supplements are formulated with the most effective natural ingredients at the perfect doses because your overall health and wellness is our priority





","January 14, 2017","['l', 'arginine', 'hci', 'aakg', 'citrulline', 'beet', 'root', 'powder']","1554","2098.9554054054","330.18018018018","184","8","249"
"105","

Nordic Naturals Ultimate Omega, Lemon Flavor - 1280 mg Omega-3-120 Soft Gels - High-Potency Omega-3 Fish Oil Supplement with EPA & DHA - Promotes Brain & Heart Health - Non-GMO - 60 Servings

","https://www.amazon.com//Nordic-Naturals-Ultimate-Support-Healthy/dp/B002CQU54Q/ref=sr_1_96?action=sign-out&captcha_verified=1&claim_type=EmailAddress&dchild=1&keywords=supplements&new_account=1&path=%2Fgp%2Fyourstore%2Fhome&qid=1618685534&signIn=1&sr=8-96&useRedirectOnSuccess=1","4.8","22455","42.2","0.35","","



About this item



WHY OMEGA-3S - Research shows that the essential fatty acids EPA & DHA in fish oil support heart, brain, eye & immune health. Omega-3s may also help support a healthy mood.



DOCTOR-RECOMMENDED FORMULA - Nordic Naturals Ultimate Omega features high concentration omega-3 fish oil in soft gels. This formula meets the daily recommended dose suggested by the American Heart Association to support a healthy heart.



BETTER ABSORPTION, BETTER TASTE, NO FISHY BURPS - All of our omega-3 fish oil concentrates are in the triglyceride molecular form (the form naturally found in fish) for optimal absorption. Ultimate Omega has a great lemon taste.



PURITY GUARANTEED - Every batch of Nordic Naturals fish oil is crafted from fresh, wild-caught, omega-rich fish. We are committed to using only non-GMO, gluten- & dairy-free ingredients with no artificial colors, flavors, or preservatives.



ETHICAL INNOVATION - Nordic Naturals has always been at the forefront of sustainable & ethical practices in the natural products industry. Through science & innovation, we are committed to delivering safe, effective nutrients for optimal wellness.





","September 16, 2003","['other', 'ingredients:', 'purified', 'deep', 'sea', 'fish', 'oil', 'from', 'anchovies', 'and', 'sardines', 'soft', 'gel', 'capsule', 'gelatin', 'water', 'glycerin', 'natural', 'lemon', 'oil', 'd-alpha', 'tocopherol', 'rosemary', 'extract']","6423","885.19476879963","69.920597851471","185","24","179"
"106","

NOW Foods Supplements, NAC (N-Acetyl-Cysteine) 1,000 mg, Free Radical Protection, 120 Tablets

","https://www.amazon.com//Now-Supplements-N-Acetyl-Cysteine-1000-Tablets/dp/B00KT3H13C/ref=sr_1_97?action=sign-out&captcha_verified=1&claim_type=EmailAddress&dchild=1&keywords=supplements&new_account=1&path=%2Fgp%2Fyourstore%2Fhome&qid=1618685534&signIn=1&sr=8-97&useRedirectOnSuccess=1","4.7","9128","13.99","0.12","1","



About this item



FREE RADICAL PROTECTION/NORMAL IMMUNE SYSTEM FUNCTION: N-acetyl cysteine (NAC) is a stable form of the non-essential amino acid cysteine.



Maintains cellular health: NAC can help to support healthy brain and neuronal tissues.



Classifications/certifications: Kosher, non-GMO, soy free, nut free, made without gluten, dairy free, egg free



GMP quality assured: NPA A-rated GMP certification means that every aspect of the now manufacturing process has been examined, including our laboratory/testing methods (for stability, potency, and product formulation).



Packaged in the USA by a family owned and operated company since 1968



During the summer months products may arrive warm, but Amazon stores and ships products in accordance with manufacturers' recommendations, when provided.





","June 6, 2014","['n-acetyl-cysteine', 'nac', 'amt', 'per', 'serving:1', 'g', '1000', 'mg', '%', 'daily', 'value', ':n/a,daily', 'not', 'established,']","2507","305.62597526925","72.820103709613","186","14","115"
"107","

Zenwise Health Digestive Enzymes Plus Prebiotics & Probiotics Supplement, 180 Servings, Vegan Formula for Better Digestion & Lactose Absorption with Amylase & Bromelain, 2 Month Supply

","https://www.amazon.com//Zenwise-Health-Digestive-Prebiotics-Probiotics/dp/B00RH5K26I/ref=sr_1_98?action=sign-out&captcha_verified=1&claim_type=EmailAddress&dchild=1&keywords=supplements&new_account=1&path=%2Fgp%2Fyourstore%2Fhome&qid=1618685534&signIn=1&sr=8-98&useRedirectOnSuccess=1","4.4","32661","24.97","0.14","1","



About this item



Achieve digestive comfort today – Zenwise Health Digestive Enzymes are powerful supplements with a natural Enzyme, Prebiotic, and Probiotic blend to promote healthy digestion for men and women.



Immune-Boosting Probiotic – The gut is home to 50% of the body’s immune response, so this supplement features proprietary DE111, a probiotic strain clinically shown to enhance immune system response.



Hard-to-Digest Foods Have Met Their Match – This formula features an Advanced Multi Enzyme System to help you digest fried, spicy, raw, and processed foods, plus dairy and acidic fruits and veggies.



Relieve Gas, Bloating & Discomfort... Before You Eat! – This supplement features Turmeric, Ginger, Green Papaya, Inulin, Apple Pectin, Bladderwrack, Fennel, and Wakame to aid gut health and stomach comfort.



Supports Gut Flora & Enzyme Levels as You Age – The Prebiotic, Probiotics (L-Acidophilus, L-Plantarum, L-Salivarius), and Enzymes support gut bacteria and enzymes your body isn't producing as you age.





","December 26, 2014","['advanced', 'enzyme', '&', 'prebiotic', 'system', 'inulin', 'glucoamylase', 'amylase', 'bromelain', 'cellulase', 'invertase', 'lactase', 'bacterial', 'protease', 'papain', 'lipase', 'maltase', '[aspergillus', 'niger]', 'papaya', 'fruit', 'powder', 'apple', 'pectin', 'ginger', 'root', 'sea', 'vegetable', 'complex', 'nori', 'wakame', 'bladderwrack', 'extract', 'fennel', 'seed', 'turmeric', 'peppermint', 'leaf', 'probiotic', 'blend', 'bacillus', 'subtilis', 'de111', 'lactobacillus', 'acidophilus', 'bifidobacterium', 'longum', 'animalis', 'lactis', 'bifidum', 'casei', 'rhamnosus', 'plantarum', 'salivarius', 'breve', 'microcrystalline', 'cellulose', 'capsule', 'hypromellose', 'water', 'medium', 'chain', 'triglycerides', 'magnesium', 'stearate', 'silica', 'contains', 'sulfites']","2304","2123.815546875","283.515625","187","68","156"
"108","

Nature Made Fish Oil 1000 mg, 250 Softgels Value Size, Fish Oil Omega 3 Supplement For Heart Health

","https://www.amazon.com//Nature-Made-Omega-3-Softgels-Count/dp/B0046XC528/ref=sr_1_99?action=sign-out&captcha_verified=1&claim_type=EmailAddress&dchild=1&keywords=supplements&new_account=1&path=%2Fgp%2Fyourstore%2Fhome&qid=1618685534&signIn=1&sr=8-99&useRedirectOnSuccess=1","4.8","14974","12.49","0.05","1","



About this item



For a limited time, you may receive either bottle while we update our packaging. Both have the same great product inside. Based on new FDA regulations, you may also notice a change in the unit of measure and/or daily value for certain products.



Contains a 125-day supply of Nature Made Fish Oil, 1000 mg softgels, 250 softgels per bottle.



Every 2 softgels provide 600 mg of heart-healthy omega-3 (500 mg EPA/DHA). Adults, take 2 softgels daily with water and a meal.



These statements have not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treat, cure, or prevent any disease. Dietary needs - gluten free





","October 11, 2010","['gelatin', 'glycerin', 'water', 'tocopherolsfish', 'oil', 'concentrateomega-3', 'fatty', 'acidsomega-3', 'other', 'ethyl', 'esters']","3841","292.15088778964","77.969278833637","188","11","117"
"109","

Liver Supplements with Milk Thistle - Artichoke - Dandelion Root Support Healthy Liver Function for Men and Women Natural Detox Cleanse Capsules Boost Immune System Relief - Natures Craft

","https://www.amazon.com//Best-Liver-Supplements-Milk-Thistle/dp/B01NCUJPBF/ref=sr_1_102?action=sign-out&captcha_verified=1&claim_type=EmailAddress&dchild=1&keywords=supplements&new_account=1&path=%2Fgp%2Fyourstore%2Fhome&qid=1618685534&signIn=1&sr=8-102&useRedirectOnSuccess=1","4.6","16980","16.55","0.28","1","



About this item



All-natural Effective supplements to promote strong functioning liver with milk thistle dandelion root artichoke beet root yarrow & chicory root all known for promoting healthy liver function



Natural detox cleanse capsules reduce bloating while increasing blood flow for greater cognitive function. Effective pills for liver support. Supplements protect liver health.



Milk thistle ingredient in complex known to nourish & help repair liver - Natural capsules stimulate new liver cell production - Milk thistle may lower cholesterol while improving skin health with anti-aging properties



Dandelion root used as digestive tonic or skin toner & also supports urinary tract health - Artichoke provides liver support while stimulating blood flow from the liver & reduces hangovers



Antioxidant filled complex contains rich ingredients to detox cleanse colon & body - Pure capsules promote healthy blood flow & immune system





","January 10, 2017","['pure', 'zinc', 'oxide', '-', 'choline', '-silymarin', 'milk', 'thistle', 'extract', 'beet', 'powder', 'artichoke', 'chanca', 'piedra', 'dandelion', 'root']","1558","1082.2297817715","217.97175866495","191","16","141"
"110","

Garden of Life Dr. Formulated Once Daily Women’s Shelf Stable Probiotics 16 Strains, 50 Billion CFU Guaranteed Potency to Expiration, Gluten Dairy & Soy Free One a Day, Prebiotic Fiber, 30 Capsules

","https://www.amazon.com//Garden-Life-Formulated-Probiotics-Guaranteed/dp/B00Y8MP4G6/ref=sr_1_104?action=sign-out&captcha_verified=1&claim_type=EmailAddress&dchild=1&keywords=supplements&new_account=1&path=%2Fgp%2Fyourstore%2Fhome&qid=1618685534&signIn=1&sr=8-104&useRedirectOnSuccess=1","4.7","21667","27.74","0.92","1","



About this item



DIGESTION SUPPORT: This once daily probiotic supplement contains Lactobaccilus acidophilus and Bifidobacteria for digestive health and constipation relief



PROBIOTICS FOR WOMEN: Specially formulated probiotic for women's specific health needs contains L. reuteri and L. fermentum for vaginal health



IMMUNE SUPPORT: This dietary supplement has 50 billion CFU and 16 probiotics for immune system health



SHELF STABLE PROBIOTICS: This 50 billion probiotics supplement comes in 30 one daily capsules; no refrigeration required



HYPOALLERGENIC PROBIOTIC: Our probiotic is dairy free, gluten free, soy free, and vegetarian





","May 28, 2015","['serving', 'size:', '1', 'capsule', 'servings', 'per', 'container:', '30', 'amount', '/', '%', 'dv', ""women's"", 'daily', 'probiotic', 'blend', '248mg', '†', 'lactobacillus', 'acidophilus', 'plantarum', 'casei', 'paracasei', 'bulgaricus', 'brevis', 'reuteri', 'salivarius', 'fermentum', 'gasseri', 'rhamnosus', 'total', 'lacto', 'cultures', '40', 'billion', 'cfu', 'bifidobacterium', 'lactis', 'infantis', 'bifidum', 'breve', 'longum', 'bifido', '10', 'cfu', '50', 'cfu*', 'organic', 'prebiotic', 'fiber', '377mg', 'potato', '[resistant', 'starch]', 'tuber‚', 'acacia', 'a', 'senegal']","2151","1676.5483403068","201.45978614598","193","58","90"
"111","

Nature's Way Sambucus Black Elderberry Gummies with Vitamin C and Zinc, 60 Gummies

","https://www.amazon.com//Sambucus-Elderberry-Supplements-Vegetarian-Packaging/dp/B00MJ7VL1O/ref=sr_1_105?action=sign-out&captcha_verified=1&claim_type=EmailAddress&dchild=1&keywords=supplements&new_account=1&path=%2Fgp%2Fyourstore%2Fhome&qid=1618685534&signIn=1&sr=8-105&useRedirectOnSuccess=1","4.8","75650","12.44","0.21","1","



About this item



Triple action immune blend with vitamin C, zinc, and black elderberry extract.



Sambucus elderberry gummies are made from black elderberry extract. Elderberries have traditionally been used as a winter remedy for immune support.*



Full-spectrum black elderberry extract is standardized to anthocyanins, which are potent flavonoid BioActives.



Our elderberry extract has been tested for bioavailability and activity within the body.



No artificial colors, flavors or preservatives. Gluten-free.





","August 8, 2014","['black', 'elder', 'sambucus', 'nigra', 'l', 'extract', 'berry', 'standardized', 'to', 'bioactives', 'from', '32', 'g', 'of', 'premium', 'cultivar', 'elderberries;', 'organic', 'tapioca', 'syrup;', 'cane', 'sugar;', 'pectin;', 'sodium', 'citrate;', 'natural', 'flavors;', 'citric', 'acid;', 'vegetable', 'oil', 'palm', 'and', 'coconut;', 'beeswax']","2444","2310.3584288052","619.06710310966","194","35","72"
"112","

Ancestral Supplements Intestines with Stomach (Tripe) — Supports Gut & Digestive Health (180 Capsules)

","https://www.amazon.com//Ancestral-Supplements-Intestines-Stomach-Tripe/dp/B079KWK4KV/ref=sr_1_106?action=sign-out&captcha_verified=1&claim_type=EmailAddress&dchild=1&keywords=supplements&new_account=1&path=%2Fgp%2Fyourstore%2Fhome&qid=1618685534&signIn=1&sr=8-106&useRedirectOnSuccess=1","4.7","963","62","0.34","1","



About this item



Based on the concept ""like supports like,"" consuming intestines and tripe supports our own gut health*



Intestine-specific building blocks, gelatin, glutamine and some organ-derived probiotics.



Gut-specific building blocks, gelatin, digestive enzymes and some organ-derived probiotics.



Recommended as an integral part of a nose-to-tail keto or carnivore diet by the esteemed Liver King (Barbarian World Record Holder).





","August 22, 2017","['new', 'zealand', 'grass', 'fed', 'intestines', 'bovine', '1500', 'mg', 'w/', 'stomach', '/', 'tripe', 'bovine']","1334","268.54272863568","14.437781109445","195","13","62"
"113","

Nobi Nutrition High Absorption Magnesium Complex - Premium Magnesium Supplement for Sleep, Stress & Anxiety Relief, Leg Cramps, Headaches, Energy, Muscle Relaxation & Recovery

","https://www.amazon.com//High-Absorption-Magnesium-Complex-500mg/dp/B07BSP6GDT/ref=sr_1_101?action=sign-out&captcha_verified=1&claim_type=EmailAddress&dchild=1&keywords=supplements&new_account=1&path=%2Fgp%2Fyourstore%2Fhome&qid=1618685536&signIn=1&sr=8-101&useRedirectOnSuccess=1","4.7","14390","19.99","0.33","1","



About this item



High Absorption Magnesium Complex: Made with 500 mg of magnesium in an easy to swallow capsule form that helps boost healthy magnesium levels and supports a calming and unique relaxing experience.



Heart Health, Stable Blood Sugar & Digestion: Magnesium relaxes blood vessels, which helps maintain normal blood pressure and supports healthy heart function. Magnesium also promotes healthy digestion and can provide natural constipation relief.



Healthy Energy Levels: Magnesium is vital to cellular energy production in the body and enhances physical performance, exercise recovery, and cramp defense so you can get more out of everyday life and exercise.



Bone Density & Strength: Magnesium is an essential vitamin and as vital as calcium when it comes to bone health. Daily magnesium intake is associated with better bone density of the hip and spine.



Relaxation & Restful Sleep: Magnesium helps to promote relaxation and restful sleep by assisting parasympathetic nervous system activation and melatonin and GABA regulation.





","March 29, 2018","['magnesium', 'oxide/citrate']","1115","1547.9252017937","258.11659192825","202","2","160"
"114","

Glucosamine with Chondroitin Turmeric MSM Boswellia. Supports Occasional Joint Discomfort Relief. Helps Inflammatory Response, Antioxidant Properties. Supplement for Back, Knees, Hands. 90 Capsules

","https://www.amazon.com//Glucosamine-Chondroitin-Turmeric-Boswellia-Anti-Inflammatory/dp/B01GVJK3XW/ref=sr_1_102?action=sign-out&captcha_verified=1&claim_type=EmailAddress&dchild=1&keywords=supplements&new_account=1&path=%2Fgp%2Fyourstore%2Fhome&qid=1618685536&signIn=1&sr=8-102&useRedirectOnSuccess=1","4.5","17828","26.87","0.3","1","



About this item



Why choose us: Discomfort in your joints? Vimerson Health Glucosamine may help increase your joints lubrication to assist with a smoother joint functionability* with this perfectly combined daily multivitamin and mineral supplement; Our blend promotes joint health and comfort*, helps support cartilage and joint flexibility*, encourages overall health*, and helps increase joint mobility*



Vimerson health ultra flex joint support is a complete dietary supplement for the joints; It may help build cartilage, boost joint mobility, increase joint flexibility, support joint structure, protect joint tissue and promote balanced inflammation;* Our product can help ease discomfort that come with age, weight or athletic deterioration of the joints in the body*



Great joints and cartilage support: Our Joint Health Formula is designed to maintain joint health and mobility;* The powerful nutrients in our formula may help to maintain joint flexibility;* Glucosamine, Chondroitin, Turmeric, MSM, Boswellia, Quercetin, Methionine and Bromelain are compounds that promote greater joint health and range of motion and comfort;* This effective Joint Complex works for Men Women and Seniors



Natural & non-GMO: Gluten free, dairy free, soy free, no soy, no sugar, no cholesterol, no artificial colors, flavors, no binders



Common names: There are many different ways people try and spell or pronounce Glucosamine and Chondroitin; Here are some common mis-spellings: glicosamina glucosamina glucosimine chondriton condroitan guclosamine glocosamin gucosamine glucoamine cosamine glucousimine glocosamina glucosamin gloucosamin glucosomine chondroitina condroitin condroitina chrondroitin condrotin chodroitin chondrotine chondroition condroiten chondoitin chondroitan condroiton chondritin chondroiton





","June 10, 2016","['per', 'serving', '3', 'capsules:', 'glucosamine', 'sulfate', '1500', 'mg', 'boswellia', 'extract', 'boswellia;', 'gum', 'resin', '200', 'chondroitin', '150', 'turmeric', 'root', 'curcuma', 'longa', 'quercetin', '25', 'methionine', 'methylsulfonylmethane', 'msm', 'bromelain', 'mg', 'other', 'ingredients:', 'vegetable', 'cellulose', 'capsule']","1772","1622.0260496614","201.21896162528","203","32","246"
"115","

ONNIT Alpha Brain (30ct) - Over 1 Million Bottles Sold - Premium Nootropic Brain Supplement - Focus, Concentration & Memory - Alpha GPC, L Theanine & Bacopa Monnieri

","https://www.amazon.com//ONNIT-Alpha-Brain-30ct-Concentration/dp/B07WT6RLX9/ref=sr_1_103?action=sign-out&captcha_verified=1&claim_type=EmailAddress&dchild=1&keywords=supplements&new_account=1&path=%2Fgp%2Fyourstore%2Fhome&qid=1618685536&signIn=1&smid=AQT75XPTIDBD9&sr=8-103&useRedirectOnSuccess=1","4.3","3041","22.95","0.77","","



About this item



OVER 1 MILLION BOTTLES SOLD: Designed to help reduce brain fog and boost focus, Alpha Brain has been a market leader in the nootropics space SINCE 2011.



MEMORY, FOCUS & CONCENTRATION - WITHOUT THE CRASH: Whether you're focused on career, academics, social life, or athletics, taking Alpha Brain is like another gear for your brain. And while most focus supplements rely on caffeine and other stimulants to get you going, Alpha Brain is a stimulant free brain supplement, meaning no dreaded afternoon crash.



EARTH-GROWN INGREDIENTS: Alpha Brain is crafted with earth-grown nutrients like Bacopa, Cat's Claw, Oat Straw, and Huperzia Serrata to help you realize your limitless potential. For a complete list of ingredients, please see below.





","August 22, 2019","['vitamin', 'b6', 'as', 'pyridoxine', 'hcl', 'l-tyrosine', 'oat', 'straw', 'extract', 'phosphatidylserine', ""cat's"", 'claw', 'bark', 'l-alpha', 'glycerylphosphorylcholine', 'gpc', 'bacopa', 'aerial', 'parts', 'huperzia', 'serrata', 'aerial', 'parts', 'l-leucine', 'pterostilbene', 'vegetarian', 'capsule', 'cellulose', 'water', 'silica']","604","693.28758278146","100.69536423841","204","30","123"
"116","

Gaia Herbs, Turmeric Supreme Extra Strength, Turmeric Curcumin Supplement with Black Pepper, Daily Joint Support & Healthy Inflammatory Response, Vegan Liquid Capsules, 120 Count

","https://www.amazon.com//Gaia-Herbs-Turmeric-Strength-Capsules/dp/B00F1J8K4I/ref=sr_1_104?action=sign-out&captcha_verified=1&claim_type=EmailAddress&dchild=1&keywords=supplements&new_account=1&path=%2Fgp%2Fyourstore%2Fhome&qid=1618685536&signIn=1&sr=8-104&useRedirectOnSuccess=1","4.7","2785","29.35","0.24","1","



About this item



Includes 1 (120 count) Turmeric Supreme Extra Strength



Plant based supplement: A vegan turmeric supplement designed to support whole-body vitality & a healthy inflammatory response.



Deliver the power of turmeric: Formulated to deliver more of the power of Turmeric with whole-plant extracts of Turmeric.



Inflammatory response support: Made with Black Pepper to increase absorption of curcumins, the active components in Turmeric, help reduce occasional inflammation due to normal daily wear and tear



Made at the gaia certified organic farm: Our products are gluten free, soy free, dairy free, vegan, and purity-tested.



60 day supply: Includes 1 (120 Count) Gaia Herbs Turmeric Supreme Extra Strength Plant Based Herbal Supplement. We recommend taking 1 capsule 1-2 times daily with meals.





","September 10, 2013","['turmeric', 'root', 'extract', 'curcuma', 'longa', 'supercritical', 'curcuma', 'longa', 'black', 'pepper', 'fruit', 'piper', 'nigrum', 'capsule', 'vegetable', 'cellulose', 'water', 'glycerin', 'lecithin', 'non-gmo']","2776","176.67092939481","20.064841498559","205","20","124"
"117","

Horbaach Cranberry (30,000 mg) + Vitamin C 150 Capsules | Triple Strength Ultimate Potency | Non-GMO, Gluten Free Cranberry Pills Supplement from Concentrate Extract

","https://www.amazon.com//Horbaach-Cranberry-000-Vitamin-Caps/dp/B07N7RD2CL/ref=sr_1_105?action=sign-out&captcha_verified=1&claim_type=EmailAddress&dchild=1&keywords=supplements&new_account=1&path=%2Fgp%2Fyourstore%2Fhome&qid=1618685536&signIn=1&sr=8-105&useRedirectOnSuccess=1","4.7","13473","11.49","0.08","1","



About this item



Gluten Free, Non-GMO; Free of Wheat, Yeast, Milk, Lactose, Soy, Artificial Color, Artificial Flavor



Triple Strength Cranberry Concentrate with Vitamin C, with 30,000 MG equivalent per serving



Our cranberry pills deliver natural Antioxidants for Overall Wellness*



Contains Polyphenols and other natural ingredients for Urinary Tract Health and Bladder Support*



Horbaach's formula delivers all the amazing benefits of Cranberry Juice without any bitter taste





","January 27, 2019","['cranberry', 'concentrate', 'vitamin', 'c', 'as', 'ascorbic', 'acid', 'other', 'ingredients:', 'gelatin', 'capsule', 'cellulose', 'plant', 'origin', 'silica', 'vegetable', 'magnesium', 'stearate']","811","1145.2880641184","332.25647348952","206","18","69"
"118","

NOW Supplements, Super Antioxidants with Herbal Extracts and a Broad Spectrum of Flavonoids, 120 Veg Capsules

","https://www.amazon.com//NOW-Super-Antioxidants-120-Capsules/dp/B0013OXK8Q/ref=sr_1_106?action=sign-out&captcha_verified=1&claim_type=EmailAddress&dchild=1&keywords=supplements&new_account=1&path=%2Fgp%2Fyourstore%2Fhome&qid=1618685536&signIn=1&sr=8-106&useRedirectOnSuccess=1","4.7","437","17.8","0.15","1","



About this item



PHYTOFLAVONOID FORMULA: Including green tea extract, milk thistle extract, turmeric root extract, quercetin, bromelain extract, rosemary, grape seed extract, ginkgo biloba extract, ginger root, hawthorn extract, cranberry powder, and bilberry extract.



VEGAN, COMPREHENSIVE BLEND: Filled with herbal extracts and helps to maintain optimal health.*



CLASSIFICATIONS/CERTIFICATIONS: Vegan/Vegetarian, Quality GMP Assured, Soy Free, Sugar Free, Nut Free, Dairy Free, Egg Free, Corn Free, Low Sodium, Made Without Gluten



GMP Quality Assured: NPA A-rated GMP certification means that every aspect of the NOW manufacturing process has been examined, including our laboratory/testing methods (for stability, potency, and product formulation).



Packaged in the USA by a family owned and operated company since 1968.



During the summer months products may arrive warm but Amazon stores and ships products in accordance with manufacturers' recommendations, when provided.





","January 8, 2006","['supplement', 'facts', 'serving', 'size:', '2', 'veg', 'capsules', 'servings', 'per', 'container:', '30', 'description', 'amount', '%', 'daily', 'value', '*', 'percent', 'values', 'are', 'based', 'on', '2,000', 'calorie', 'diet†\xa0', 'not', 'established', 'green', 'tea', 'extract', 'leaf', 'min', '40%', 'catechins', '\xa0', '\xa0up', 'to', '16', 'mg', 'of', 'naturally', 'ourring', 'caffeine', '200', 'mg†\xa0', 'milk', 'thistle', 'seed', '\xa0min', '80%', 'silymarin', '100', 'turmeric', 'root', 'min', '95%', 'curcuminoids', 'quercetin', '\xa0from', 'dihydrate', 'bromelain', '2400', 'gdu/g', 'from', 'pineapple', '60', 'rosemary', 'rosmarinus', 'officinalis', 'leaf', '50', 'grape', 'standardized', 'for', 'polyphenols', 'ginkgo', 'biloba', 'leaf', 'min', '24%', 'ginkgoflavonglycosides', 'ginger', 'zingiber', 'officinalis', 'hawthorn', 'crataegus', 'oxyacantha', 'leaf', '&', 'flower', 'cranberry', 'powder', '20', 'bilberry', 'va', 'inium', 'myrtillus', 'fruit', 'other', 'ingredients:', 'cellulose', 'capsule', 'rice', 'flour', 'magnesium', 'stearate', 'vegetable', 'source', 'and', 'silica', 'vegetarian/vegan', 'manufactured', 'with', 'wheat', 'gluten', 'soy', 'egg', 'fish', 'shellfish', 'or', 'tree', 'nut', 'ingredients', 'produced', 'in', 'a', 'gmp', 'facility', 'that', 'processes', 'containing', 'these', 'allergens', 'adults', 'only', 'consult', 'physician', 'if', 'pregnant/nursing', 'taking', 'medication', 'have', 'medical', 'condition', 'keep', 'out', 'reach', 'children', 'do', 'eat', 'freshness', 'packet', 'bottle', 'natural', 'color', 'variation', 'may', 'our', 'this', 'product', 'store', 'cool', 'dry', 'place', 'after', 'opening', 'please', 'recycle', 'family', 'owned', 'since', '1968', '*these', 'statements', 'been', 'evaluated', 'by', 'the', 'food', 'drug', 'administration', 'is', 'intended', 'diagnose', 'treat', 'cure', 'prevent', 'any', 'disease']","5578","8.3670849766941","1.5668698458229","207","189","135"
"119","

Nature’s Bounty Fish Oil, 1200mg, 360mcg of Omega-3, 200 Rapid Release Softgels

","https://www.amazon.com//Natures-Bounty-Supplement-Supporting-Cardiovascular/dp/B000NPYY04/ref=sr_1_107?action=sign-out&captcha_verified=1&claim_type=EmailAddress&dchild=1&keywords=supplements&new_account=1&path=%2Fgp%2Fyourstore%2Fhome&qid=1618685536&rdc=1&signIn=1&sr=8-107&useRedirectOnSuccess=1","4.8","22598","8.97","0.04","1","



About this item



""FOR YOUR HEART: 200-count, 1200 milligram, 360 milligram of Omega-3, Fish Oil Softgels. Omega-3 Fish Oil is among the superfoods whose benefits may include lowering the risk of coronary heart disease"".



""OMEGA-3 EPA & DHA: Nature’s Bounty Fish Oil Softgels contain the two most studied Omega-3 fatty acids. Fatty acids are essential nutrients that help support the health of your cardiovascular system"".



""MERCURY-FREE: Because they’re from the trusted vitamin experts at Nature’s Bounty, these high-quality Fish Oil Softgels are purified to eliminate mercury"".



PURITY IS OUR PRIORITY: Nature’s Bounty is committed to safety and purity in all our supplements. Our Omega-3 Fish Oil Softgels contain no shellfish. They are non-GMO, gluten- and sugar-free, and contain no artificial colors or sweeteners.



FROM THE TRUSTED WELLNESS EXPERTS: Nature’s Bounty Fish Oil Softgels are a product of 50 years of dedication to quality, consistency and scientific research to make vitamins and nutritional supplements of unrivaled excellence.





","June 23, 2006","['gelatin', 'vegetable', 'glycerin', 'mixed', 'natural', 'tocopherolscontains', 'fish', 'anchovy', 'mackerel', 'saridne', 'ingredients', 'purified', 'to', 'eliminate', 'mercury']","5412","224.72733924612","83.510716925351","208","15","159"
